_id,concept,season,review_text,지역,review_text_clean
65ee6e3cc528b55b0ae7b24f,1,0,"세종시 기념물 제1호, 보기드문 백제의 대형 산성, 운주산성 성곽길을 걸으며",세종,기념물 백제 대형 산성 운주산성 성곽
65ee69b0c528b55b0ae79b78,1,0,6.25전쟁 70주년에 돌아보는 대전 다크투어 코스 / 구 대전형무소 터와 산내 골령골,대전,전쟁 주년 다크 투어 형무소 산내 골령골
65ee60ffa64dee66ed3013a1,1,0,[블로그 문화와 미술이 있는 공업탑 지하보도,울산,문화 미술 공업 지하 보도
65ee93a5c27eda916fc73979,1,0,제주 탑동 광장 테마거리 제주시 여행 코스,제주,광장 테마
65ee6885fb489059cecb8e15,0,0,홍성 겨울여행으로 제격,충남,홍성 겨울 제격
65ee665fa64dee66ed302ecb,0,0,맛의 도시 목포! 어떤 걸 먹어야 하지?,전남,도시
65ee68c8fb489059cecb9061,1,0,아산 장영실 과학관 '누리호 체험',충남,과학관 체험
65ee6294a64dee66ed301b91,5,0,주민과 함께하는 공원 돌보미 사업 & 울산 남구 공원 추천 3,울산,주민 공원 보미 사업 공원
65ee6badc528b55b0ae7a2b3,5,2,"부산의 눈부신 낮과 찬란한 밤을 아우르는 여름 액티비티 속으로! :: 짐캐리, 물빛색스튜디오, 서프마린 선셋패들, 서프홀릭, 해운대 리버크루즈",부산,여름 티비 물빛색 마린 해운대
65ee64f9c528b55b0ae787e9,3,0,"대전 역사 여행, 대덕구에서 만나는 역사의 숨결 '동춘당공원&대전무형문화재전수회관'",대전,역사 역사 숨결 공원 회관
65ee6d50c528b55b0ae7ad46,1,0,새로운 한류 열풍 Oh my 갓! 한눈에 보는 조선 시대 갓의 변천사,서울,한류 열풍 시대
65ee5ecf901db79521bc8cf0,1,0,"자연, 예술 그리고 인간이 조화를 이루는 강원도 춘천 가볼 만한 곳 이상원 미술관",강원,자연 예술 인간 조화 미술관
65ee6d19c528b55b0ae7aad8,0,0,당신이 몰랐던 여의도,서울,
65ee60b0c528b55b0ae77ffd,1,0,한호수교 60주년 기념사진전을 다녀왔어요,대구,한호 수교 주년 기념 사진전
65ee6e3dc528b55b0ae7b258,5,0,세종 어진동 가볼만한곳 - 초려기념관(초려역사공원): 한옥은 야경도 이쁘다,세종,초려 기념관 초려 역사 공원 야경
65ee6125c528b55b0ae782b9,0,0,"[정보] 대구 시민 도서구입비 50% 지원 Q&A ｜ 4.23(금) ~ 11월, 대구 지역인증 서점",대구,정보 시민 도서 구입 지원 인증 서점
65ee60b4901db79521bc963f,0,0,강아지와 함께 경기도 하남으로 여행 떠남,경기,강아지
65ee6130a64dee66ed301493,1,0,장난감을 대여해드립니다! 온양 장난감도서관,울산,장난감 대여 온양 장난감 도서관
65ee99b7c27eda916fc74a30,0,0,"원희룡 지사, 아이들 눈으로 스마트 학습의 미래 본다",제주,지사 아이 스마트 학습 미래
65ee9664c27eda916fc74136,1,0,"건입포 주민들의 감사를 담은 곳, 고서흥 공덕비(제10기 제주시 팸투어 축제현장팀)",제주,주민 감사 덕비 투어 축제 현장
65ee60c5901db79521bc96e9,5,3,"선선해지는 가을, 가족과 함께하기 좋은 화서역 인근 '서호공원'을 소개합니다",경기,가을 가족 인근 공원
65ee5f37901db79521bc9065,0,0,집에서 24시간 즐길 수 있는 인형극?! '춘천 인형극제' 온라인 시청! [강원도 축제],강원,인형극 인형극 온라인 시청 축제
65ee6344901db79521bca3b3,0,0,[경남 창녕 / 창녕 가볼만한곳] 멋진 억새와 철새가 어우러진 창녕 우포늪과 따오기 복원 센터,경남,억새 철새 따오기 복원 센터
65ee62cfa64dee66ed301cc2,0,0,반려동물과 함께할 수 있는 북구 신상카페 그로브,울산,반려동물
65ee6949c528b55b0ae799d2,5,3,"울긋불긋 오색단풍 내려앉은 동춘당의 가을풍경(대덕구가볼만한곳, 대전가볼만한곳)",대전,오색 단풍 가을 풍경
65ee98a4c27eda916fc74733,0,3,가을 전라북도 정읍 가볼만한곳 만족스러웠던 몇 곳 알려드려요,제주,가을 정읍
65ee6e40c528b55b0ae7b28b,1,0,11월 2일부터 22일까지 열린 제8기 세종시 블로그 사진전 구경하러 오세요!,세종,사진전 구경
65ee9f1bc27eda916fc75828,0,0,제주 동부권 가볼만한 곳 조천 스위스마을,제주,동부 조천
65ee9848c27eda916fc74633,5,0,아름다운 해안 풍경을 만날 수 있는 월라봉,제주,해안 풍경
65ee9915c27eda916fc7486d,0,0,제주특별자치도 산업안전보건이야기 5화,제주,산업 안전 보건 이야기
65ee6876fb489059cecb8d93,0,0,예산장터광장 이용 후기,충남,예산 장터 광장 이용
65ee629da64dee66ed301bc3,1,0,[블로그 봄이 오면 가볼 만한 남산 유아숲 체험원!,울산,남산 유아 체험
65ee681ec528b55b0ae794fd,5,0,알록달록 예쁜 꽃이 있는 정림 수변공원과 사랑의 오작교!!,대전,공원 사랑 오작교
65ee602ac528b55b0ae77cd7,6,0,보물로 지정된 현풍 석빙고와 시원한 여름 산책,대구,보물 지정 석빙고 여름 산책
65ee65f0a64dee66ed302aa8,4,0,[전남 영암 특산물] 꽃등 밝히는 영암금정면 대봉감,전남,꽃등 대봉
65ee949dc27eda916fc73c5b,0,0,걸으면 걸을수록 매력에 빠져드는 <진빌레밭담길>,제주,매력
65ee66a1c528b55b0ae78ed6,4,0,"[대전 정림동 맛집/대명반점] 가격까지 착한, 인기 중식당!",대전,맛집 대명 반점 인기 중식
65ee64c8901db79521bca674,0,3,가족들과 추석에 도란도란 방문하기 좋은 경산 ‘천성암’,경북,가족 추석 방문 경산
65ee9c82c27eda916fc7515c,0,0,코로나 시대 랜선여행으로 떠나는 제주 가볼만한곳 서귀포 치유의 숲,제주,시대 랜선여행 치유
65ee6729c528b55b0ae79107,5,0,계룡산국립공원 수통골코스 빈계산 금수봉 도덕봉까지 종주했어요!,대전,국립공원 수통 계산 금수 도덕 종주
65ee617da64dee66ed301610,4,0,"아이키우는 엄마라면 필수템! 울산 산하동 키즈카페 3층 아지트, 4층 리틀비틀 키즈카페를 소개합니다 :",울산,아이 엄마 라면 필수 아지트 비틀
65ee6502901db79521bca848,0,0,경산 아이와 함께 하기 좋은 삼성현역사문화공원,경북,경산 아이 역사 화공
65ee6bf7c528b55b0ae7a6ab,0,0,고밍과 드브의 부산 여행 - 서면 '냉삼집' 편,부산,서면
65ee9b9ac27eda916fc74f06,1,0,제주시와 함께 떠나는 랜선여행 ⑭ 천왕사,제주,랜선 천왕사
65ee627f901db79521bc9d40,5,0,[경남 김해 / 김해 랜선 여행] 사람과 동물이 공생하는 화포천습지생태공원,경남,랜선 사람과 동물 공생 화포 습지 생태 공원
65ee698cfb489059cecb972b,1,1,충남 가볼만한곳 서천여행 동백꽃주꾸미축제 2019년3월 봄축제,충남,동백꽃 주꾸미 축제 축제
65ee6400a64dee66ed3022c2,5,0,[블로그 자연 속 힐링 산책 - 울산체육공원,울산,자연 힐링 산책 체육 공원
65ee6b8ec528b55b0ae7a111,1,0,"[문화가 붐, 부산이 붐!] #5. 을숙도 낙원지",부산,문화 낙원
65ee9c89c27eda916fc75171,0,0,제주 26번 코로나19 확진자 1차 동선 공개,제주,진자 동선 공개
65ee6602901db79521bcaff6,5,0,포항 캠핑추천 멋진 해변아래 짜릿한 캠핑을 즐기고싶다면?! 이가리 간이해변 & 이가리 닻 전망대 강추☆,경북,캠핑 해변 아래 캠핑 간이 해변 전망대 강추
65ee66c8c528b55b0ae78f7b,0,0,"향기를 담다, 허브향 가득 한밭수목원 허브원",대전,향기 허브 허브
65ee6d0bc528b55b0ae7aa34,0,0,여행을 준비하는 모두에게 추천! 서울에만 있는 오래가게 어서오게!,서울,준비 모두 가게
65ee6d0dc528b55b0ae7aa42,0,0,비 내리는 아름다운 종로 밤거리 걷기,서울,종로
65ee65c5a64dee66ed302909,0,0,"[전남 구례 여행] 가족과 함께 가고픈 정겨운 고향 전남 여행지, 구례 쌍산재",전남,가족 고향 산재
65ee60e9a64dee66ed301333,6,2,늦여름 정취를 느낄 수 있는 울산남구 산책로 추천 3,울산,여름 정취 산책로
65ee6a00c528b55b0ae79cbd,0,0,희망의 꽃이 피고 있는 대전역 쪽방촌 정동,대전,희망 전역 방촌 정동
65ee6962c528b55b0ae79a37,0,3,가을 코스모스 가득한 갑천누리길 꽃마을 증촌마을,대전,가을 코스모스
65ee65f3c528b55b0ae78bf9,0,0,"대전 서구 걷고 싶은 길 2곳 (시청 앞 가로수길, 헬로 시티 둘레길)",대전,시청 시티
65ee692dc528b55b0ae7995b,5,0,마음챙김이 필요한 시간에 떠나보는 대전 여행 대청호 명상정원,대전,마음 시간 명상 정원
65ee5f70c528b55b0ae7786e,0,0,[영상] 낙동강 조망 멋진 옥포 금계산 등산 달성군청 코스,대구,계산 등산 군청
65ee6963fb489059cecb95be,0,0,서해 신진도항의 낭만과 열심히 사시는 우리 충남도민들,충남,낭만 사시 도민
65ee63f5a64dee66ed302289,5,1,"[블로그 5월의 꽃, 장미가 가득한 울산대공원 산책",울산,장미 공원 산책
65ee65f6a64dee66ed302add,0,0,"바다쓰기, 뛰어쓰기- 남해안으로 떠난 워케이션 <매일이 생일, 생일도> :: 생일송, 생일 둘레길, 금곡해변, 용출리갯돌해안",전남,남해안 케이 매일 생일 생일도 생일 금곡 해변 용출 해안
65ee9668c27eda916fc74142,0,0,"희망의 역할을 다하는 밝은 빛, <제주도 도대불>",제주,희망 역할 대불
65ee610aa64dee66ed3013d6,5,0,[블로그 아이랑 데이트해요! 울산대공원 동물원,울산,아이 데이트 공원
65ee6522c528b55b0ae78893,3,3,"대전 도심 속 숨은 단풍 명소, 역사가 숨 쉬는 선사 유적지",대전,도심 단풍 역사 선사 유적지
65ee9b17c27eda916fc74db2,0,0,"제주도, 2021년 사람과 자연이 공존하는 세계환경중심도시 실현한다",제주,사람과 자연 공존 세계 환경 중심 도시 실현
65ee6bb2c528b55b0ae7a2fc,1,0,"부산박물관, 사회적 배려 대상자 프로그램 제1회 '조용한 수다' 운영",부산,박물관 사회 배려 대상자 프로그램 수다 운영
65ee6cfcc528b55b0ae7a982,0,0,"늘 솔선수범 했던 최고의 리더, 충무공 이순신 장군의 이야기",서울,솔선수범 최고 리더 장군 이야기
65ee66fd901db79521bcb625,5,0,"밤조차도 아름다운 광주천변 봄야경, 광주 동천교 야경까지!",광주,야경 야경
65ee6bd5c528b55b0ae7a4d9,1,0,"라떼는 말이야☕️ 7080 감성 싹쓰리하는 랜선 레트로여행▶가은역, 국제시장, 돈의문박물관마을, 세운상가, 순천드라마세트장◀추억여행",부산,라떼 감성 랜선 국제 시장 돈의문 박물관 드라마 세트 추억
65ee9f0fc27eda916fc75806,1,4,겨울 우리 아이들 제주도 감귤따기체험 및 맛있는 곳들은 어디 ?,제주,겨울 아이 감귤 체험
65ee9b72c27eda916fc74e9b,0,0,"고병원성 조류인플루엔자(AI), 제주 유입 차단 안간힘",제주,병원 조류인플루엔자 유입 차단 안간힘
65ee6704901db79521bcb68c,0,0,"조금 덜 유명하면 어때, 토박이들이 추천한 우리 동네 명소",광주,조금 토박이 동네
65ee65e1a64dee66ed302a1c,1,0,"“꼭꼭 숨어라, 한국 매력 보인다.” 이색 전통문화와 힙한 관광지를 한눈에 :: 전주 한옥마을, 안동 지례예술촌, 부산 민락수변공원, 강릉 하슬라아트월드, 목포 평화광장",전남,매력 이색 전통문화 관광지 전주 지례 예술 공원 하슬라 아트 월드 평화 광장
65ee6bf5c528b55b0ae7a68f,5,0,"낮과 밤이 모두 예쁜 곳, 부산 ‘풍경’ 맛집",부산,모두 풍경 맛집
65ee6d3bc528b55b0ae7ac54,1,4,올 연말은 안전한 집에서! '문화로 토닥토닥' 특집 프로그램,서울,연말 문화 특집 프로그램
65ee9883c27eda916fc746d7,1,3,제주항공우주박물관이 소개하는 숨은 제주 가을 피크닉 명소,제주,항공우주 박물관 가을
65ee9e1ec27eda916fc75571,5,0,뛰어난 자연경관과 지질학적 가치를 가지고 있는'성산일출봉',제주,자연 경관 지질학 가치
65ee9ef8c27eda916fc757c8,4,0,제주도공항근처맛집 썬호텔 올드상하이,제주,근처 맛집 호텔 상하이
65ee6916fb489059cecb931a,4,0,한국의 정체성이 담긴 전통 발효음식 김치,충남,정체 전통 발효 음식 김치
65ee9535c27eda916fc73e14,1,0,이중섭 미술관 및 거주지 탐방기,제주,미술관 거주지 탐방
65ee5f17901db79521bc8f5b,4,0,"명태, 노가리, 황태 그중의 으뜸은? 바로 곤지탕!",강원,명태 노가리 황태 으뜸 곤지
65ee66f8901db79521bcb5d0,0,0,자전거 앞으로 광주에서 안전하게 타랑께~ <제16회 현장경청의 날>,광주,자전거 현장 경청
65ee60c4a64dee66ed301282,6,3,"조용하고 한적하게 가을 산책 한 바퀴, 마근저수지",울산,가을 산책
65ee6928c528b55b0ae79946,4,0,디저트가 풍성한 대덕구 중리동 카페 '스위티',대전,디저트
65ee6133901db79521bc9b45,1,0,"다가오는 봄, 국내 '셀프 웨딩' 스팟",경기,국내 웨딩 스팟
65ee978dc27eda916fc74434,1,0,초고속 카메라! 로 본 제주(파도 ASMR),제주,고속 카메라 파도
65ee6571901db79521bcabb6,5,3,"경북의 가을을 즐길 수 있는 곳, 경산 ‘중산지 근린공원'",경북,가을 경산 중산 공원
65ee63a3a64dee66ed3020e8,5,3,단풍의 계절 가을에 가볼 만한 울산 남구 단풍명소 3,울산,단풍 계절 가을 단풍
65ee629c901db79521bc9e38,0,0,"투자하기 좋은 환경 조성, 도약하는 경남 경제",경남,투자 환경 조성 도약 경제
65ee60fda64dee66ed301396,1,0,시설이 깨끗하고 운동하기 좋은 호계문화체육센터,울산,시설 운동 문화 체육 센터
65ee695bc528b55b0ae79a1e,5,3,단풍의 절정을 만날 수 있는 상소동 산림욕장,대전,단풍 절정 소동 산림
65ee630c901db79521bca1d2,0,0,"둘레에서 만난 산마을, 지리산 둘레길",경남,둘레
65ee6a84c528b55b0ae79ede,1,0,가족 건강 지켜줄 신선한 먹거리가 가득~/노은농수산물도매시장,대전,가족 건강 먹거리 수산물 도매시장
65ee6874fb489059cecb8d78,5,0,천안/아산 용곡공원 방문 후기,충남,공원 방문
65ee6640c528b55b0ae78d3e,4,0,"대전 유성구 디저트카페 추천, 디저트가 맛있는 문지동 카페 '포코어커피'",대전,디저트 디저트 지동 포코 커피
65ee61daa64dee66ed3017e0,0,0,강동 바다의 정취를 고즈넉하게 즐길 수 있는 강동 누리길을 소개합니다.,울산,정취
65ee9ce4c27eda916fc75259,0,0,제주도 수국 명소 보롬왓 종달리,제주,수국 보롬왓
65ee63eda64dee66ed30225e,5,0,[SNS서포터즈] 운동과 학습을 동시에! 울주군 이색공원 구영선사공원,울산,서포터즈 운동 학습 동시 이색 공원 영선사 공원
65ee621ea64dee66ed301938,0,0,공업탑1967 특화거리를 소개합니다,울산,공업
65ee6161c528b55b0ae7841f,0,0,2020 달성군 사회적경제 아카데미 수료식이 열린 호텔 아젤리아 현장을 보여드립니다!,대구,사회 경제 아카데미 수료식 호텔 젤리 현장
65ee625ea64dee66ed301a81,0,2,여름 개장을 앞두고 있는 울산 울주군 서생 나사해수욕장,울산,여름 개장 서생
65ee62d4a64dee66ed301cd8,0,0,All about '울주' _ 울주군 서생포 왜성,울산,생포 왜성
65ee613ec528b55b0ae7834a,1,0,대구 전시/대구 전시회 수성아트피아 '자연(自然) 이야기전' 후기,대구,전시 전시회 아트 자연 이야기
65ee62ce901db79521bc9fbf,5,1,봄바람 휘날리며~♬ 흩날리는 벚꽃잎이~♪ 오디와 함께 랜선으로 떠나는 벚꽃캉스!,경남,봄바람 벚꽃 오디 랜선 벚꽃 캉스
65ee670da64dee66ed30319e,0,3,'핑크뮬리만 알았는데'... 현지인이 찾는 고창 가을 명소는 따로 있다,전북,핑크 지인 가을
65ee65caa64dee66ed302939,0,0,[굿즈 이벤트] 으뜸전남튜브 구독 누르고 댓글달자~!,전남,이벤트 으뜸 튜브 구독
65ee63dfa64dee66ed30221a,1,0,[블로그 울산박물관 특별기획전 언양현감 윤병관의 만인산,울산,박물관 특별 기획전 인산
65ee66df901db79521bcb454,1,0,"[테금주] 더운 날, 눈과 입이 즐거운 광주 갤러리카페에서 시원~하게",광주,금주 갤러리
65ee686dfb489059cecb8d38,5,0,공주 공산성 야경,충남,공산성 야경
65ee6988c528b55b0ae79ad8,6,0,마음의 휴식처가 되어줄 대전 목동성당 거룩한 말씀의 수녀회,대전,마음 휴식 처가 목동 성당 말씀 수녀
65ee6cfbc528b55b0ae7a975,0,0,4월 11일(월)부터 선별진료소(임시선별검사소)의 코로나19 신속항원검사가 중단됩니다!,서울,진료 시선 검사 항원 검사 중단
65ee697bc528b55b0ae79aa1,5,0,서구 공원 공공화장실이 안심화장실로 싹 바뀌었습니다! (전후 비교),대전,공원 공공화장실 안심 화장실 전후 비교
65ee614aa64dee66ed301513,0,0,"빠르고 편하고 안전하게, 울산",울산,
65ee9671c27eda916fc74159,5,2,제주 여름밤을 수놓은 반딧불이 ‘산양큰엉곶’,제주,여름밤 반딧불 산양
65ee652ec528b55b0ae788c3,5,0,"대전 유성구 카페, 사계절이 기대되는 대전의 숨은 정원 ‘카페 그곳에’",대전,사계절 기대 정원
65ee62de901db79521bca047,5,0,상주 낙동강 학(철새)전망대,경남,상주 철새 전망대
65ee6346901db79521bca3c1,5,0,"통영 가볼만한곳 l 눈부시게 아름답고 끝장나게 짜릿한, 다이나믹 통영여행코스 :: 동피랑, 디피랑, 통영밤바다야경투어, 스카이라인루지통영, 나폴리농원",경남,끝장 디피 투어 스카이라인 루지 농원
65ee69e3fb489059cecb9860,1,0,(괴산 아이와 함께 가볼만한곳) 한지체험박물관 한지뜨기 체험도 해볼 수 있어요!,충북,괴산 아이 체험 박물관 체험
65ee6664a64dee66ed302ef9,6,0,나른한 오후 동네뒷산(망제산등산로)으로 힐링 하자~,전남,오후 동네 뒷산 망제 등산로 힐링
65ee636ea64dee66ed301fe1,1,0,[블로그 볼거리 많은 신정동 골목투어,울산,볼거리 골목 투어
65ee9400c27eda916fc73a8d,5,2,여름의 시작에 다녀온 원앙폭포,제주,여름 원앙 폭포
65ee6720a64dee66ed3032c6,2,0,"금강과 평야, 낮은산과 깊은 숲을 느끼는 곳 - 익산 라이딩 코스",전북,평야 라이딩
65ee6bf6c528b55b0ae7a6a7,0,0,부산여행 바다가보이는 기장카페 베이266 Busan cafe,부산,기장
65ee62de901db79521bca04c,0,0,"미리 떠나는 필수 봄 여행지 하동 여행(숙소, 음식점, 관광지 포함)",경남,필수 숙소 음식점 관광지 포함
65ee5f8fc528b55b0ae77929,1,0,'만촌 1동 들랑날랑 마을축제'에 다녀왔어요,대구,축제
65ee665cc528b55b0ae78db3,4,4,"대전 유성구 맛집 추천, 다가오는 연말에 술 한잔하기 딱 좋은 '골목점포 3곳'을 소개합니다.",대전,맛집 연말 한잔 골목 점포
65ee65eb901db79521bcaf45,5,3,낮과 밤 모두가 아름다운 곳 경산 남매공원으로 나오셔서 낮에는 산책도 즐기고 밤에는 음악분수 공연을 보며 깊어가는 가을을 느껴보시기 바랍니다.,경북,모두 경산 남매 공원 산책 공연 가을
65ee647ca64dee66ed30245a,5,1,"봄에 벚꽃 보기 좋은 장소ㅣ인천 벚꽃 명소 ㅣ 가족, 연인과 함께 하기 좋은 봄나들이 추천 장소 ㅣ 강화 고려궁지, 인천대공원, 수봉공원",인천,벚꽃 장소 벚꽃 가족 연인 장소 고려 궁지 공원 공원
65ee6d27c528b55b0ae7ab70,5,0,캠퍼 유형별 추천! 자연과 함께하는 서울의 캠핑 명소들!,서울,캠퍼 유형 자연 캠핑
65ee6482a64dee66ed3024ee,5,1,인천 봄꽃 명소 ㅣ인천대공원 수봉공원 봄나들이 시민 추천 인천 여행,인천,봄꽃 공원 공원 시민
65ee6366901db79521bca4c6,6,0,[경상남도 양산 / 양산 가볼만한곳]시원한 폭포와 함께하는 힐링 산책양산 홍룡사·홍룡폭포,경남,폭포 힐링 산책 폭포
65ee9db9c27eda916fc75481,4,0,휴애리 수국 축제와 근처 맛집에서 고등어회도 맛있게 먹어요,제주,수국 축제 근처 맛집 고등어 회도
65ee6636901db79521bcb17e,4,3,"한국의 가을 맛집, 경주 산책",경북,가을 맛집 산책
65ee60a4901db79521bc959f,0,0,"챗GPT, AI 시대에 경기도 변화와 기회의 방향은?",경기,시대 변화 방향
65ee6479a64dee66ed302422,1,2,"장마를 피하는 인천 실내데이트ㅣ인천 7월 박람회 추천ㅣ카페디저트페어, 2023 인천송도 베이비페어, 더 골프쇼 & 더 캠핑쇼 in 송도",인천,장마 피하 실내 데이트 박람회 디저트 페어 송도 베이비 페어 골프 캠핑 송도
65ee6032c528b55b0ae77d09,5,2,"대구 수성구 여름휴가지, 시원한 청계사 계곡으로~!",대구,여름 휴가 청계사
65ee97abc27eda916fc74488,0,0,동화 속의 주인공이 되어볼 수 있는 산양곶자왈,제주,동화 주인공 산양
65ee5fdec528b55b0ae77b09,1,0,"대구 현풍백년도깨비시장 맛집 투어, 전통시장 꽁보리밥 + 청년몰 미소갈비찜, 크레페봉봉",대구,도깨비 시장 맛집 투어 전통 시장 보리밥 청년 미소 갈비찜 봉봉
65ee66d2c528b55b0ae78fa5,5,0,도심으로 돌아온 등대 '대화동 등대공원',대전,도심 등대 등대 공원
65ee65ea901db79521bcaf44,5,3,"김천 가볼만한곳 강추합니다~! 힐링이 필요한 요즘, 추석때 김천 사명대사공원과 평화의탑에서 고즈넉한 힐링 산책어떠세요~?",경북,힐링 추석 공원 평화 힐링 산책
65ee6165a64dee66ed301596,5,1,[블로그 울산 대공원 튤립 보러 오세요!,울산,공원 튤립
65ee69f8c528b55b0ae79c9d,0,0,강력한 거리두기 속에 생활방역하며 돌아본 계족산,대전,생활 방역 계족산
65ee61b2a64dee66ed301717,1,4,겨울방학 가볼만한곳 누리어린이공원 어린이교통안전 체험놀이터 어떠세요?,울산,겨울방학 어린이 공원 어린이 교통 안전 체험 놀이터
65ee6728a64dee66ed30334c,1,0,아이와 함께 가기 좋은 전북 여행 - 김제 벽골제,전북,아이 벽골제
65ee6b87c528b55b0ae7a0a9,0,0,‘부산 1호선’으로 다녀온 맛집 & 여행지 7,부산,호선 맛집
65ee6d6dc528b55b0ae7ae94,2,4,"새해 다짐을 이루어주는, 도봉산 등산코스",서울,새해 등산
65ee664aa64dee66ed302e08,0,0,"제9호 태풍 마이삭 진로 및 전망, 행동요령 확인하기",전남,태풍 진로 전망 행동 요령 확인
65ee94ccc27eda916fc73ce8,5,1,"제주 서귀포 숨은 벚꽃 명소 색달생수천, 웃물교, 숨골공원을 소개합니다.",제주,벚꽃 색달 생수 웃물교 숨골 공원
65ee60c7a64dee66ed301292,0,0,"[블로그 대한민국 최초의 호위함, 울산함 탐방 코스 완벽 정리!",울산,최초 호위함 탐방 완벽
65ee6159a64dee66ed30155e,0,0,[블로그 울산 남구 세무서를 소개합니다.,울산,세무서
65ee948ec27eda916fc73c2f,0,0,반짝이는 바다로 아름다운 김녕해수욕장,제주,바다로
65ee6e0bc528b55b0ae7af7f,5,0,"국립세종수목원의 봄, 피터래빗과 함께하는 특별전시온실",세종,수목원 래빗 특별 전시 온실
65ee694efb489059cecb9505,5,3,"가을 밤을 수놓은 별, 예당호 출렁다리의 야경!",충남,가을 당호 다리 야경
65ee6aacc528b55b0ae79f7f,1,0,대전 서구청 및 행정복지센터에 열화상 감지카메라가 설치되었어요!,대전,서구청 행정 복지 센터 화상 감지 카메라 설치
65ee95b2c27eda916fc73f60,5,3,가을 햇살 가득 품은 우도올레,제주,가을 햇살 올레
65ee6e14c528b55b0ae7affe,1,0,세련미 뿜뿜! 청소년을 위한 작업공간 '스페이스 이도' (in 세종시립도서관),세종,청소년 작업 공간 스페이스 시립 도서관
65ee61d9a64dee66ed3017da,1,0,"[블로그 울산 남구 명소 9곳 (울남9경) 사진전시회, 장생포 문화창고 개최",울산,사진 전시회 문화 창고 개최
65ee5fd3c528b55b0ae77ac6,1,0,"대구 문화생활, 수성구 전시! '수성인사이드 49-31 展'",대구,문화생활 전시 성인
65ee5f50c528b55b0ae777af,5,0,"대구 메타세쿼이아길 보러 안심체육공원으로! - 박대홍 :: 대구명소, 대구산책로, 메타세콰이어길",대구,메타세쿼이아 안심 체육 공원 박대 산책로 메타세콰이어
65ee951ec27eda916fc73dd8,0,0,'노는 물이 다르다' 제주 웰니스 여행지 2,제주,물이
65ee65a5c528b55b0ae78ab1,5,0,수변생태벨트 생태복원지 '금강생태마당',대전,생태 벨트 생태 복원 생태 마당
65ee675dc528b55b0ae791db,0,0,안전하게 다른지역을 갈 수 있는 대덕구의 자랑 '신탄진역',대전,자랑 신탄진역
65ee6616a64dee66ed302c17,6,0,광주 근교여행지 드라이브 코스로 추천하는 _ 영광군 백수 풍력발전,전남,근교 드라이브 영광군 백수 풍력발전
65ee695afb489059cecb9570,5,0,솔숲 위 하늘을 걷다! 장항 스카이워크,충남,솔숲 하늘 장항
65ee69f8fb489059cecb9a43,1,3,충북 가볼만한곳 가을축제 10월 보은대추축제 2018 보은 여행코스,충북,가을 축제 대추 축제
65ee992fc27eda916fc748b4,2,2,달라져도 좋은 섬 '우도' 여름 캠핑,제주,여름 캠핑
65ee651d901db79521bca91f,0,3,추석 연휴 가족과 함께 걷기 좋은 영덕 괴시마을,경북,추석 연휴 가족
65ee6e09c528b55b0ae7af5d,0,0,"세종지혜의숲 - 나무가 책이 되고, 책이 지혜가 된다!",세종,지혜 나무 지혜
65ee66fd901db79521bcb623,4,0,고기와 냉면! 같이 먹으면 더 맛있는 우일면옥 냉면,광주,고기 냉면 우일 면옥 냉면
65ee9cf3c27eda916fc75281,0,0,"제주도,‘2020 제주 카페 스타’ 집합 제한 조치",제주,스타 집합 제한 조치
65ee6bd4c528b55b0ae7a4c9,1,0,민속학술 축제의 장 2020 한국민속학자대회,부산,민속 학술 축제 민속학자 대회
65ee5f21901db79521bc8faf,0,4,"2021년 , 새해 복 많이 받으소! 올해도 강원관광과 함께!",강원,새해 올해 관광
65ee6716a64dee66ed303228,6,0,익산에서 만난 산책하듯 편안한 여행,전북,산책
65ee6e52c528b55b0ae7b390,5,0,세종시 두무뜰 근린공원 - 밀마루 전망대와 함께하는 산책길,세종,공원 전망대 산책길
65ee5fe5c528b55b0ae77b37,5,3,알록달록 단풍과 은빛 억새 물결이 일품인 <동촌유원지> - 심윤용,대구,단풍 은빛 억새 물결 일품
65ee93c6c27eda916fc739de,1,0,서귀포 더위사냥터 ➏ 서귀포 중문 가까운 물놀이장 논짓물 담수풀장,제주,더위 사냥터 중문 물놀이 수풀
65ee94a2c27eda916fc73c6b,5,0,서귀포 올레길 7코스 외돌개 돔베낭골 함께 걷기 넘 좋아요,제주,돔베낭골
65ee6284a64dee66ed301b41,1,1,[블로그 지붕 없는 미술관 울산 신화마을 벚꽃동산,울산,지붕 미술관 신화 벚꽃동산
65ee68d7fb489059cecb90e1,1,0,서산종합운동장 야외 물놀이장,충남,종합 운동장 야외 물놀이
65ee62db901db79521bca030,1,0,[경남 밀양 / 밀양 랜선 여행] 과거와 현재가 공존하는 공간 밀양향교작은도서관,경남,랜선 과거 현재 공존 공간 향교 도서관
65ee6d2cc528b55b0ae7aba8,1,0,북촌에서 즐기는 다양한 토요일 문화행사 '가가호호',서울,북촌 토요일 문화 행사 가가호호
65ee60a0a64dee66ed3011d2,5,0,어린이 풋살구장이 있는 놀이터 울산 북구 해맑은 공원,울산,어린이 구장 놀이터 공원
65ee6e15c528b55b0ae7b011,1,2,"고운남측도서관 - 무더운 여름, 도서관에서 독서 삼매경!",세종,도서관 여름 도서관 독서
